Origin City,Origin Airport,Dest. City,Dest Airport,Flight Date,Day of Week,Airline,Price,Duration,Miles
New York,LGA,Miami,MIA,2024-08-13,1,Delta,119,3:17,1097
New York,LGA,Miami,MIA,2024-08-13,1,Delta,119,3:20,1097
New York,LGA,Miami,MIA,2024-08-13,1,American Airlines,134,3:15,1097
New York,LGA,Miami,MIA,2024-08-13,1,American Airlines,134,3:19,1097
New York,LGA,Miami,MIA,2024-08-13,1,Delta,149,3:14,1097
New York,LGA,Miami,MIA,2024-08-14,2,Delta,79,3:12,1097
New York,LGA,Miami,MIA,2024-08-14,2,American Airlines,99,3:09,1097
New York,LGA,Miami,MIA,2024-08-14,2,American Airlines,99,3:10,1097
New York,LGA,Miami,MIA,2024-08-14,2,American Airlines,99,3:11,1097
New York,LGA,Miami,MIA,2024-08-14,2,American Airlines,99,3:15,1097
New York,LGA,Miami,MIA,2024-08-14,2,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-14,2,American Airlines,99,3:19,1097
New York,LGA,Miami,MIA,2024-08-14,2,American Airlines,99,3:20,1097
New York,LGA,Miami,MIA,2024-08-14,2,American Airlines,99,3:32,1097
New York,LGA,Miami,MIA,2024-08-14,2,Delta,119,3:05,1097
New York,LGA,Miami,MIA,2024-08-14,2,Delta,119,3:17,1097
New York,LGA,Miami,MIA,2024-08-14,2,Delta,119,3:20,1097
New York,LGA,Miami,MIA,2024-08-14,2,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-08-14,2,American Airlines,149,3:22,1097
New York,LGA,Miami,MIA,2024-08-14,2,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-15,3,Delta,119,3:12,1097
New York,LGA,Miami,MIA,2024-08-15,3,American Airlines,149,3:09,1097
New York,LGA,Miami,MIA,2024-08-15,3,American Airlines,149,3:10,1097
New York,LGA,Miami,MIA,2024-08-15,3,American Airlines,149,3:11,1097
New York,LGA,Miami,MIA,2024-08-15,3,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-15,3,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-15,3,American Airlines,149,3:20,1097
New York,LGA,Miami,MIA,2024-08-15,3,American Airlines,149,3:22,1097
New York,LGA,Miami,MIA,2024-08-15,3,Delta,179,3:17,1097
New York,LGA,Miami,MIA,2024-08-15,3,Delta,209,3:20,1097
New York,LGA,Miami,MIA,2024-08-15,3,Delta,209,3:05,1097
New York,LGA,Miami,MIA,2024-08-15,3,American Airlines,223,3:15,1097
New York,LGA,Miami,MIA,2024-08-15,3,American Airlines,223,3:19,1097
New York,LGA,Miami,MIA,2024-08-15,3,American Airlines,223,3:32,1097
New York,LGA,Miami,MIA,2024-08-15,3,Delta,299,3:14,1097
New York,LGA,Miami,MIA,2024-08-16,4,Delta,119,3:12,1097
New York,LGA,Miami,MIA,2024-08-16,4,American Airlines,134,3:19,1097
New York,LGA,Miami,MIA,2024-08-16,4,American Airlines,134,3:32,1097
New York,LGA,Miami,MIA,2024-08-16,4,American Airlines,149,3:22,1097
New York,LGA,Miami,MIA,2024-08-16,4,Delta,209,3:05,1097
New York,LGA,Miami,MIA,2024-08-16,4,American Airlines,223,3:09,1097
New York,LGA,Miami,MIA,2024-08-16,4,American Airlines,223,3:10,1097
New York,LGA,Miami,MIA,2024-08-16,4,American Airlines,223,3:11,1097
New York,LGA,Miami,MIA,2024-08-16,4,American Airlines,223,3:15,1097
New York,LGA,Miami,MIA,2024-08-16,4,American Airlines,223,3:18,1097
New York,LGA,Miami,MIA,2024-08-16,4,American Airlines,223,3:18,1097
New York,LGA,Miami,MIA,2024-08-16,4,American Airlines,223,3:20,1097
New York,LGA,Miami,MIA,2024-08-16,4,Delta,254,3:14,1097
New York,LGA,Miami,MIA,2024-08-16,4,Delta,254,3:17,1097
New York,LGA,Miami,MIA,2024-08-16,4,Delta,254,3:20,1097
New York,LGA,Miami,MIA,2024-08-17,5,American Airlines,79,3:32,1097
New York,LGA,Miami,MIA,2024-08-17,5,Delta,99,3:12,1097
New York,LGA,Miami,MIA,2024-08-17,5,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-17,5,American Airlines,99,3:19,1097
New York,LGA,Miami,MIA,2024-08-17,5,Delta,119,3:14,1097
New York,LGA,Miami,MIA,2024-08-17,5,American Airlines,134,3:09,1097
New York,LGA,Miami,MIA,2024-08-17,5,American Airlines,134,3:10,1097
New York,LGA,Miami,MIA,2024-08-17,5,American Airlines,134,3:11,1097
New York,LGA,Miami,MIA,2024-08-17,5,American Airlines,134,3:18,1097
New York,LGA,Miami,MIA,2024-08-17,5,American Airlines,134,3:20,1097
New York,LGA,Miami,MIA,2024-08-17,5,American Airlines,134,3:22,1097
New York,LGA,Miami,MIA,2024-08-17,5,Delta,149,3:05,1097
New York,LGA,Miami,MIA,2024-08-17,5,American Airlines,149,3:15,1097
New York,LGA,Miami,MIA,2024-08-17,5,Delta,149,3:17,1097
New York,LGA,Miami,MIA,2024-08-17,5,Delta,149,3:20,1097
New York,LGA,Miami,MIA,2024-08-18,6,Delta,79,3:17,1097
New York,LGA,Miami,MIA,2024-08-18,6,American Airlines,99,3:09,1097
New York,LGA,Miami,MIA,2024-08-18,6,American Airlines,99,3:10,1097
New York,LGA,Miami,MIA,2024-08-18,6,Delta,119,3:05,1097
New York,LGA,Miami,MIA,2024-08-18,6,American Airlines,149,3:11,1097
New York,LGA,Miami,MIA,2024-08-18,6,Delta,149,3:12,1097
New York,LGA,Miami,MIA,2024-08-18,6,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-18,6,Delta,179,3:20,1097
New York,LGA,Miami,MIA,2024-08-18,6,Delta,209,3:14,1097
New York,LGA,Miami,MIA,2024-08-18,6,American Airlines,223,3:15,1097
New York,LGA,Miami,MIA,2024-08-18,6,American Airlines,223,3:18,1097
New York,LGA,Miami,MIA,2024-08-18,6,American Airlines,223,3:19,1097
New York,LGA,Miami,MIA,2024-08-18,6,American Airlines,223,3:20,1097
New York,LGA,Miami,MIA,2024-08-18,6,American Airlines,223,3:22,1097
New York,LGA,Miami,MIA,2024-08-18,6,American Airlines,223,3:32,1097
New York,LGA,Miami,MIA,2024-08-19,0,Delta,99,3:12,1097
New York,LGA,Miami,MIA,2024-08-19,0,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-08-19,0,Delta,99,3:17,1097
New York,LGA,Miami,MIA,2024-08-19,0,Delta,119,3:05,1097
New York,LGA,Miami,MIA,2024-08-19,0,Delta,119,3:20,1097
New York,LGA,Miami,MIA,2024-08-19,0,American Airlines,149,3:09,1097
New York,LGA,Miami,MIA,2024-08-19,0,American Airlines,149,3:32,1097
New York,LGA,Miami,MIA,2024-08-19,0,American Airlines,149,3:10,1097
New York,LGA,Miami,MIA,2024-08-19,0,American Airlines,149,3:11,1097
New York,LGA,Miami,MIA,2024-08-19,0,Delta,149,3:14,1097
New York,LGA,Miami,MIA,2024-08-19,0,American Airlines,149,3:15,1097
New York,LGA,Miami,MIA,2024-08-19,0,American Airlines,149,3:22,1097
New York,LGA,Miami,MIA,2024-08-19,0,American Airlines,149,3:19,1097
New York,LGA,Miami,MIA,2024-08-19,0,American Airlines,149,3:20,1097
New York,LGA,Miami,MIA,2024-08-19,0,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-20,1,Delta,79,3:05,1097
New York,LGA,Miami,MIA,2024-08-20,1,Delta,79,3:12,1097
New York,LGA,Miami,MIA,2024-08-20,1,Delta,79,3:17,1097
New York,LGA,Miami,MIA,2024-08-20,1,Delta,79,3:20,1097
New York,LGA,Miami,MIA,2024-08-20,1,American Airlines,99,3:09,1097
New York,LGA,Miami,MIA,2024-08-20,1,American Airlines,99,3:10,1097
New York,LGA,Miami,MIA,2024-08-20,1,American Airlines,99,3:11,1097
New York,LGA,Miami,MIA,2024-08-20,1,Delta,99,3:14,1097
New York,LGA,Miami,MIA,2024-08-20,1,American Airlines,99,3:15,1097
New York,LGA,Miami,MIA,2024-08-20,1,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-20,1,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-20,1,American Airlines,99,3:19,1097
New York,LGA,Miami,MIA,2024-08-20,1,American Airlines,99,3:20,1097
New York,LGA,Miami,MIA,2024-08-20,1,American Airlines,99,3:22,1097
New York,LGA,Miami,MIA,2024-08-20,1,American Airlines,99,3:32,1097
New York,LGA,Miami,MIA,2024-08-21,2,Delta,79,3:05,1097
New York,LGA,Miami,MIA,2024-08-21,2,Delta,79,3:12,1097
New York,LGA,Miami,MIA,2024-08-21,2,Delta,79,3:17,1097
New York,LGA,Miami,MIA,2024-08-21,2,Delta,79,3:20,1097
New York,LGA,Miami,MIA,2024-08-21,2,American Airlines,99,3:09,1097
New York,LGA,Miami,MIA,2024-08-21,2,American Airlines,99,3:10,1097
New York,LGA,Miami,MIA,2024-08-21,2,Delta,99,3:14,1097
New York,LGA,Miami,MIA,2024-08-21,2,American Airlines,99,3:11,1097
New York,LGA,Miami,MIA,2024-08-21,2,American Airlines,99,3:15,1097
New York,LGA,Miami,MIA,2024-08-21,2,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-21,2,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-21,2,American Airlines,99,3:19,1097
New York,LGA,Miami,MIA,2024-08-21,2,American Airlines,99,3:20,1097
New York,LGA,Miami,MIA,2024-08-21,2,American Airlines,99,3:22,1097
New York,LGA,Miami,MIA,2024-08-21,2,American Airlines,99,3:32,1097
New York,LGA,Miami,MIA,2024-08-22,3,Delta,99,3:12,1097
New York,LGA,Miami,MIA,2024-08-22,3,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-08-22,3,Delta,99,3:17,1097
New York,LGA,Miami,MIA,2024-08-22,3,Delta,119,3:05,1097
New York,LGA,Miami,MIA,2024-08-22,3,Delta,119,3:20,1097
New York,LGA,Miami,MIA,2024-08-22,3,American Airlines,149,3:09,1097
New York,LGA,Miami,MIA,2024-08-22,3,American Airlines,149,3:10,1097
New York,LGA,Miami,MIA,2024-08-22,3,American Airlines,149,3:11,1097
New York,LGA,Miami,MIA,2024-08-22,3,American Airlines,149,3:15,1097
New York,LGA,Miami,MIA,2024-08-22,3,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-22,3,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-22,3,American Airlines,149,3:20,1097
New York,LGA,Miami,MIA,2024-08-22,3,Delta,209,3:14,1097
New York,LGA,Miami,MIA,2024-08-22,3,American Airlines,223,3:32,1097
New York,LGA,Miami,MIA,2024-08-22,3,American Airlines,223,3:19,1097
New York,LGA,Miami,MIA,2024-08-23,4,Delta,99,3:12,1097
New York,LGA,Miami,MIA,2024-08-23,4,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-08-23,4,Delta,99,3:17,1097
New York,LGA,Miami,MIA,2024-08-23,4,Delta,119,3:05,1097
New York,LGA,Miami,MIA,2024-08-23,4,Delta,119,3:20,1097
New York,LGA,Miami,MIA,2024-08-23,4,American Airlines,134,3:22,1097
New York,LGA,Miami,MIA,2024-08-23,4,American Airlines,134,3:32,1097
New York,LGA,Miami,MIA,2024-08-23,4,American Airlines,149,3:09,1097
New York,LGA,Miami,MIA,2024-08-23,4,American Airlines,149,3:10,1097
New York,LGA,Miami,MIA,2024-08-23,4,Delta,149,3:14,1097
New York,LGA,Miami,MIA,2024-08-23,4,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-23,4,American Airlines,149,3:19,1097
New York,LGA,Miami,MIA,2024-08-23,4,American Airlines,223,3:11,1097
New York,LGA,Miami,MIA,2024-08-23,4,American Airlines,223,3:15,1097
New York,LGA,Miami,MIA,2024-08-23,4,American Airlines,223,3:18,1097
New York,LGA,Miami,MIA,2024-08-24,5,American Airlines,79,3:32,1097
New York,LGA,Miami,MIA,2024-08-24,5,Delta,79,3:12,1097
New York,LGA,Miami,MIA,2024-08-24,5,Delta,79,3:14,1097
New York,LGA,Miami,MIA,2024-08-24,5,Delta,99,3:05,1097
New York,LGA,Miami,MIA,2024-08-24,5,American Airlines,99,3:09,1097
New York,LGA,Miami,MIA,2024-08-24,5,American Airlines,99,3:10,1097
New York,LGA,Miami,MIA,2024-08-24,5,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-24,5,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-24,5,American Airlines,99,3:19,1097
New York,LGA,Miami,MIA,2024-08-24,5,Delta,99,3:20,1097
New York,LGA,Miami,MIA,2024-08-24,5,Delta,119,3:17,1097
New York,LGA,Miami,MIA,2024-08-24,5,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-08-24,5,American Airlines,134,3:11,1097
New York,LGA,Miami,MIA,2024-08-24,5,American Airlines,134,3:22,1097
New York,LGA,Miami,MIA,2024-08-24,5,American Airlines,134,3:20,1097
New York,LGA,Miami,MIA,2024-08-25,6,Delta,79,3:17,1097
New York,LGA,Miami,MIA,2024-08-25,6,Delta,99,3:05,1097
New York,LGA,Miami,MIA,2024-08-25,6,American Airlines,99,3:09,1097
New York,LGA,Miami,MIA,2024-08-25,6,American Airlines,99,3:10,1097
New York,LGA,Miami,MIA,2024-08-25,6,Delta,99,3:12,1097
New York,LGA,Miami,MIA,2024-08-25,6,Delta,99,3:20,1097
New York,LGA,Miami,MIA,2024-08-25,6,American Airlines,149,3:11,1097
New York,LGA,Miami,MIA,2024-08-25,6,Delta,149,3:14,1097
New York,LGA,Miami,MIA,2024-08-25,6,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-25,6,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-25,6,American Airlines,149,3:20,1097
New York,LGA,Miami,MIA,2024-08-25,6,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-08-25,6,American Airlines,223,3:32,1097
New York,LGA,Miami,MIA,2024-08-25,6,American Airlines,223,3:15,1097
New York,LGA,Miami,MIA,2024-08-25,6,American Airlines,223,3:19,1097
New York,LGA,Miami,MIA,2024-08-26,0,Delta,79,3:05,1097
New York,LGA,Miami,MIA,2024-08-26,0,Delta,79,3:17,1097
New York,LGA,Miami,MIA,2024-08-26,0,Delta,99,3:12,1097
New York,LGA,Miami,MIA,2024-08-26,0,Delta,99,3:14,1097
New York,LGA,Miami,MIA,2024-08-26,0,Delta,99,3:20,1097
New York,LGA,Miami,MIA,2024-08-26,0,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-08-26,0,American Airlines,149,3:32,1097
New York,LGA,Miami,MIA,2024-08-26,0,American Airlines,149,3:09,1097
New York,LGA,Miami,MIA,2024-08-26,0,American Airlines,149,3:10,1097
New York,LGA,Miami,MIA,2024-08-26,0,American Airlines,149,3:11,1097
New York,LGA,Miami,MIA,2024-08-26,0,American Airlines,149,3:15,1097
New York,LGA,Miami,MIA,2024-08-26,0,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-26,0,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-26,0,American Airlines,149,3:19,1097
New York,LGA,Miami,MIA,2024-08-26,0,American Airlines,149,3:20,1097
New York,LGA,Miami,MIA,2024-08-27,1,American Airlines,79,3:09,1097
New York,LGA,Miami,MIA,2024-08-27,1,Delta,79,3:05,1097
New York,LGA,Miami,MIA,2024-08-27,1,American Airlines,79,3:10,1097
New York,LGA,Miami,MIA,2024-08-27,1,Delta,79,3:12,1097
New York,LGA,Miami,MIA,2024-08-27,1,Delta,79,3:14,1097
New York,LGA,Miami,MIA,2024-08-27,1,Delta,79,3:17,1097
New York,LGA,Miami,MIA,2024-08-27,1,American Airlines,79,3:18,1097
New York,LGA,Miami,MIA,2024-08-27,1,American Airlines,79,3:18,1097
New York,LGA,Miami,MIA,2024-08-27,1,Delta,79,3:20,1097
New York,LGA,Miami,MIA,2024-08-27,1,American Airlines,99,3:11,1097
New York,LGA,Miami,MIA,2024-08-27,1,American Airlines,99,3:15,1097
New York,LGA,Miami,MIA,2024-08-27,1,American Airlines,99,3:19,1097
New York,LGA,Miami,MIA,2024-08-27,1,American Airlines,99,3:20,1097
New York,LGA,Miami,MIA,2024-08-27,1,American Airlines,99,3:22,1097
New York,LGA,Miami,MIA,2024-08-27,1,American Airlines,99,3:32,1097
New York,LGA,Miami,MIA,2024-08-28,2,Delta,79,3:05,1097
New York,LGA,Miami,MIA,2024-08-28,2,American Airlines,79,3:11,1097
New York,LGA,Miami,MIA,2024-08-28,2,Delta,79,3:12,1097
New York,LGA,Miami,MIA,2024-08-28,2,Delta,79,3:17,1097
New York,LGA,Miami,MIA,2024-08-28,2,American Airlines,79,3:18,1097
New York,LGA,Miami,MIA,2024-08-28,2,Delta,79,3:20,1097
New York,LGA,Miami,MIA,2024-08-28,2,American Airlines,99,3:09,1097
New York,LGA,Miami,MIA,2024-08-28,2,American Airlines,99,3:10,1097
New York,LGA,Miami,MIA,2024-08-28,2,Delta,99,3:14,1097
New York,LGA,Miami,MIA,2024-08-28,2,American Airlines,99,3:15,1097
New York,LGA,Miami,MIA,2024-08-28,2,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-28,2,American Airlines,99,3:19,1097
New York,LGA,Miami,MIA,2024-08-28,2,American Airlines,99,3:20,1097
New York,LGA,Miami,MIA,2024-08-28,2,American Airlines,99,3:22,1097
New York,LGA,Miami,MIA,2024-08-28,2,American Airlines,99,3:32,1097
New York,LGA,Miami,MIA,2024-08-29,3,United Airlines,121,5:16,1097
New York,LGA,Miami,MIA,2024-08-29,3,American Airlines,149,3:09,1097
New York,LGA,Miami,MIA,2024-08-29,3,American Airlines,149,3:10,1097
New York,LGA,Miami,MIA,2024-08-29,3,American Airlines,149,3:11,1097
New York,LGA,Miami,MIA,2024-08-29,3,American Airlines,149,3:15,1097
New York,LGA,Miami,MIA,2024-08-29,3,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-29,3,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-29,3,American Airlines,149,3:20,1097
New York,LGA,Miami,MIA,2024-08-29,3,American Airlines,149,3:22,1097
New York,LGA,Miami,MIA,2024-08-29,3,Delta,174,3:12,1097
New York,LGA,Miami,MIA,2024-08-29,3,Delta,174,3:17,1097
New York,LGA,Miami,MIA,2024-08-29,3,Delta,194,3:05,1097
New York,LGA,Miami,MIA,2024-08-29,3,Delta,194,3:20,1097
New York,LGA,Miami,MIA,2024-08-29,3,American Airlines,223,3:32,1097
New York,LGA,Miami,MIA,2024-08-29,3,American Airlines,223,3:19,1097
New York,LGA,Miami,MIA,2024-08-30,4,American Airlines,134,3:09,1097
New York,LGA,Miami,MIA,2024-08-30,4,United Airlines,116,5:16,1097
New York,LGA,Miami,MIA,2024-08-30,4,American Airlines,134,3:10,1097
New York,LGA,Miami,MIA,2024-08-30,4,American Airlines,134,3:18,1097
New York,LGA,Miami,MIA,2024-08-30,4,American Airlines,134,3:19,1097
New York,LGA,Miami,MIA,2024-08-30,4,American Airlines,134,3:22,1097
New York,LGA,Miami,MIA,2024-08-30,4,American Airlines,134,3:32,1097
New York,LGA,Miami,MIA,2024-08-30,4,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-08-30,4,Delta,154,3:12,1097
New York,LGA,Miami,MIA,2024-08-30,4,American Airlines,223,3:11,1097
New York,LGA,Miami,MIA,2024-08-30,4,American Airlines,223,3:15,1097
New York,LGA,Miami,MIA,2024-08-30,4,Delta,224,3:05,1097
New York,LGA,Miami,MIA,2024-08-30,4,American Airlines,223,3:20,1097
New York,LGA,Miami,MIA,2024-08-30,4,Delta,254,3:14,1097
New York,LGA,Miami,MIA,2024-08-30,4,Delta,254,3:17,1097
New York,LGA,Miami,MIA,2024-08-31,5,Delta,79,3:12,1097
New York,LGA,Miami,MIA,2024-08-31,5,Delta,79,3:14,1097
New York,LGA,Miami,MIA,2024-08-31,5,American Airlines,79,3:19,1097
New York,LGA,Miami,MIA,2024-08-31,5,American Airlines,79,3:32,1097
New York,LGA,Miami,MIA,2024-08-31,5,American Airlines,99,3:09,1097
New York,LGA,Miami,MIA,2024-08-31,5,American Airlines,99,3:10,1097
New York,LGA,Miami,MIA,2024-08-31,5,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-31,5,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-08-31,5,Delta,99,3:20,1097
New York,LGA,Miami,MIA,2024-08-31,5,American Airlines,99,3:22,1097
New York,LGA,Miami,MIA,2024-08-31,5,Delta,119,3:05,1097
New York,LGA,Miami,MIA,2024-08-31,5,Delta,119,3:17,1097
New York,LGA,Miami,MIA,2024-08-31,5,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-08-31,5,American Airlines,134,3:11,1097
New York,LGA,Miami,MIA,2024-08-31,5,American Airlines,134,3:15,1097
New York,LGA,Miami,MIA,2024-09-01,6,Delta,79,3:05,1097
New York,LGA,Miami,MIA,2024-09-01,6,Delta,79,3:12,1097
New York,LGA,Miami,MIA,2024-09-01,6,Delta,79,3:17,1097
New York,LGA,Miami,MIA,2024-09-01,6,American Airlines,99,3:09,1097
New York,LGA,Miami,MIA,2024-09-01,6,American Airlines,99,3:10,1097
New York,LGA,Miami,MIA,2024-09-01,6,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-09-01,6,Delta,99,3:20,1097
New York,LGA,Miami,MIA,2024-09-01,6,Delta,119,3:14,1097
New York,LGA,Miami,MIA,2024-09-01,6,American Airlines,149,3:32,1097
New York,LGA,Miami,MIA,2024-09-01,6,American Airlines,149,3:11,1097
New York,LGA,Miami,MIA,2024-09-01,6,American Airlines,149,3:22,1097
New York,LGA,Miami,MIA,2024-09-01,6,American Airlines,149,3:20,1097
New York,LGA,Miami,MIA,2024-09-01,6,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-09-01,6,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-09-01,6,American Airlines,223,3:15,1097
New York,LGA,Miami,MIA,2024-09-02,0,American Airlines,99,3:09,1097
New York,LGA,Miami,MIA,2024-09-02,0,American Airlines,99,3:10,1097
New York,LGA,Miami,MIA,2024-09-02,0,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-09-02,0,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-09-02,0,American Airlines,99,3:19,1097
New York,LGA,Miami,MIA,2024-09-02,0,Delta,144,3:12,1097
New York,LGA,Miami,MIA,2024-09-02,0,Delta,144,3:17,1097
New York,LGA,Miami,MIA,2024-09-02,0,American Airlines,149,3:32,1097
New York,LGA,Miami,MIA,2024-09-02,0,American Airlines,149,3:11,1097
New York,LGA,Miami,MIA,2024-09-02,0,American Airlines,149,3:22,1097
New York,LGA,Miami,MIA,2024-09-02,0,American Airlines,149,3:15,1097
New York,LGA,Miami,MIA,2024-09-02,0,American Airlines,149,3:20,1097
New York,LGA,Miami,MIA,2024-09-02,0,Delta,184,3:20,1097
New York,LGA,Miami,MIA,2024-09-02,0,Delta,214,3:14,1097
New York,LGA,Miami,MIA,2024-09-02,0,United Airlines,116,5:16,1097
New York,LGA,Miami,MIA,2024-09-03,1,American Airlines,79,3:09,1097
New York,LGA,Miami,MIA,2024-09-03,1,American Airlines,79,3:10,1097
New York,LGA,Miami,MIA,2024-09-03,1,American Airlines,79,3:11,1097
New York,LGA,Miami,MIA,2024-09-03,1,American Airlines,79,3:18,1097
New York,LGA,Miami,MIA,2024-09-03,1,American Airlines,79,3:18,1097
New York,LGA,Miami,MIA,2024-09-03,1,American Airlines,79,3:19,1097
New York,LGA,Miami,MIA,2024-09-03,1,American Airlines,79,3:22,1097
New York,LGA,Miami,MIA,2024-09-03,1,American Airlines,79,3:32,1097
New York,LGA,Miami,MIA,2024-09-03,1,American Airlines,99,3:15,1097
New York,LGA,Miami,MIA,2024-09-03,1,American Airlines,99,3:20,1097
New York,LGA,Miami,MIA,2024-09-03,1,Delta,144,3:12,1097
New York,LGA,Miami,MIA,2024-09-03,1,Delta,144,3:17,1097
New York,LGA,Miami,MIA,2024-09-03,1,Delta,144,3:20,1097
New York,LGA,Miami,MIA,2024-09-03,1,Delta,144,3:05,1097
New York,LGA,Miami,MIA,2024-09-03,1,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-09-04,2,American Airlines,79,3:09,1097
New York,LGA,Miami,MIA,2024-09-04,2,Delta,79,3:05,1097
New York,LGA,Miami,MIA,2024-09-04,2,American Airlines,79,3:10,1097
New York,LGA,Miami,MIA,2024-09-04,2,American Airlines,79,3:11,1097
New York,LGA,Miami,MIA,2024-09-04,2,Delta,79,3:12,1097
New York,LGA,Miami,MIA,2024-09-04,2,American Airlines,79,3:15,1097
New York,LGA,Miami,MIA,2024-09-04,2,Delta,79,3:17,1097
New York,LGA,Miami,MIA,2024-09-04,2,Delta,79,3:20,1097
New York,LGA,Miami,MIA,2024-09-04,2,American Airlines,79,3:32,1097
New York,LGA,Miami,MIA,2024-09-04,2,Delta,99,3:14,1097
New York,LGA,Miami,MIA,2024-09-04,2,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-09-04,2,American Airlines,99,3:18,1097
New York,LGA,Miami,MIA,2024-09-04,2,American Airlines,99,3:19,1097
New York,LGA,Miami,MIA,2024-09-04,2,American Airlines,99,3:20,1097
New York,LGA,Miami,MIA,2024-09-04,2,American Airlines,99,3:22,1097
New York,LGA,Miami,MIA,2024-09-05,3,Delta,99,3:05,1097
New York,LGA,Miami,MIA,2024-09-05,3,United Airlines,89,5:16,1097
New York,LGA,Miami,MIA,2024-09-05,3,Delta,99,3:12,1097
New York,LGA,Miami,MIA,2024-09-05,3,Delta,99,3:17,1097
New York,LGA,Miami,MIA,2024-09-05,3,Delta,99,3:20,1097
New York,LGA,Miami,MIA,2024-09-05,3,American Airlines,149,3:09,1097
New York,LGA,Miami,MIA,2024-09-05,3,American Airlines,149,3:10,1097
New York,LGA,Miami,MIA,2024-09-05,3,American Airlines,149,3:11,1097
New York,LGA,Miami,MIA,2024-09-05,3,American Airlines,149,3:15,1097
New York,LGA,Miami,MIA,2024-09-05,3,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-09-05,3,American Airlines,149,3:18,1097
New York,LGA,Miami,MIA,2024-09-05,3,American Airlines,149,3:20,1097
New York,LGA,Miami,MIA,2024-09-05,3,American Airlines,149,3:22,1097
New York,LGA,Miami,MIA,2024-09-05,3,Delta,179,3:14,1097
New York,LGA,Miami,MIA,2024-09-05,3,United Airlines,89,8:29,1097
New York,LGA,Miami,MIA,2024-09-06,4,Delta,99,3:12,1097
New York,LGA,Miami,MIA,2024-09-06,4,Delta,99,3:17,1097
New York,LGA,Miami,MIA,2024-09-06,4,Delta,119,3:05,1097
New York,LGA,Miami,MIA,2024-09-06,4,Delta,119,3:20,1097
New York,LGA,Miami,MIA,2024-09-06,4,American Airlines,134,3:09,1097
New York,LGA,Miami,MIA,2024-09-06,4,American Airlines,134,3:10,1097
New York,LGA,Miami,MIA,2024-09-06,4,American Airlines,134,3:18,1097
New York,LGA,Miami,MIA,2024-09-06,4,American Airlines,134,3:19,1097
New York,LGA,Miami,MIA,2024-09-06,4,American Airlines,134,3:22,1097
New York,LGA,Miami,MIA,2024-09-06,4,American Airlines,134,3:32,1097
New York,LGA,Miami,MIA,2024-09-06,4,Delta,149,3:14,1097
New York,LGA,Miami,MIA,2024-09-06,4,American Airlines,149,3:15,1097
New York,LGA,Miami,MIA,2024-09-06,4,American Airlines,149,3:18,1097
